order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1746452,1267,prior,11,0,15,28
2889156,1267,prior,12,6,17,30
2510432,1267,prior,13,0,12,8
998311,1267,prior,14,6,12,20
375701,1267,prior,15,6,9,7
1704048,1267,prior,16,2,14,10
1187990,1267,prior,17,6,11,4
108163,1267,prior,18,1,11,2
280163,1267,prior,19,0,10,6
2238449,1267,prior,20,3,17,17
643770,1267,prior,21,6,9,10
502382,1267,prior,22,6,11,7
1761732,1267,prior,23,1,14,9
3179070,1267,prior,24,6,16,5
1694810,1267,prior,25,6,13,7
1458756,1267,prior,26,6,22,7
118856,1267,prior,27,0,9,8
3299383,1267,test,28,0,10,7
1133422,1268,prior,1,0,15,
1825433,1268,prior,2,0,8,7
818703,1268,prior,3,3,16,3
1328213,1268,prior,4,0,15,4
796484,1268,prior,5,6,9,13
27339,1268,train,6,6,9,14
2149059,1269,prior,1,6,11,
375631,1269,prior,2,0,10,8
2808017,1269,prior,3,3,18,10
2512635,1269,prior,4,5,10,2
45489,1269,prior,5,5,16,14
1142716,1269,train,6,6,11,1
1183163,1270,prior,1,4,17,
1788617,1270,prior,2,6,15,9
2551424,1270,prior,3,0,8,29
2134012,1270,prior,4,1,12,1
553153,1270,prior,5,1,21,21
3106900,1270,prior,6,0,18,20
2241985,1270,prior,7,2,6,16
1083405,1270,prior,8,0,13,26
2175728,1270,prior,9,0,15,7
614870,1270,prior,10,6,14,6
2202305,1270,prior,11,5,18,13
465045,1270,prior,12,5,14,14
1704859,1270,train,13,0,8,30
2812454,1271,prior,1,0,12,
15036,1271,prior,2,0,14,7
139280,1271,prior,3,6,17,13
2036525,1271,prior,4,0,16,15
1681324,1271,prior,5,0,12,7
1537068,1271,prior,6,1,13,29
2352961,1271,prior,7,0,12,27
698656,1271,prior,8,6,18,13
1317483,1271,prior,9,0,12,22
810994,1271,prior,10,0,16,14
1688501,1271,prior,11,0,15,7
526789,1271,prior,12,6,18,13
3253558,1271,prior,13,0,16,22
67545,1271,prior,14,0,13,7
640842,1271,prior,15,6,8,6
1736932,1271,prior,16,0,11,8
2274390,1271,prior,17,6,11,6
1371611,1271,prior,18,0,15,1
2223761,1271,prior,19,6,16,6
1466409,1271,prior,20,4,16,5
2053776,1271,prior,21,0,10,3
1388714,1271,prior,22,5,12,12
1763645,1271,prior,23,1,13,3
752910,1271,prior,24,0,15,6
477077,1271,prior,25,1,15,8
495647,1271,prior,26,3,16,2
1455269,1271,prior,27,0,10,4
1749588,1271,prior,28,6,17,6
1444384,1271,prior,29,0,15,1
1513990,1271,prior,30,4,14,4
1099640,1271,prior,31,6,16,2
2915451,1271,prior,32,3,15,4
3299667,1271,prior,33,0,17,4
1763967,1271,prior,34,6,17,6
1148649,1271,prior,35,0,13,1
366165,1271,prior,36,0,16,7
271582,1271,prior,37,4,11,4
2501587,1271,prior,38,0,16,3
2863937,1271,prior,39,0,16,7
1124501,1271,prior,40,0,6,7
3372080,1271,prior,41,3,17,3
1311433,1271,prior,42,0,14,4
358275,1271,prior,43,5,13,5
1252068,1271,prior,44,4,17,6
1687852,1271,prior,45,0,17,3
786852,1271,prior,46,0,8,7
3193998,1271,prior,47,2,18,2
2202097,1271,prior,48,3,16,8
46340,1271,train,49,0,15,4
1633355,1272,prior,1,0,13,
69031,1272,prior,2,6,16,6
1261805,1272,prior,3,4,16,5
3230527,1272,prior,4,0,13,24
2710758,1272,prior,5,6,10,20
3334928,1272,prior,6,5,18,6
2806633,1272,prior,7,4,10,13
144189,1272,prior,8,4,12,14
2275457,1272,prior,9,4,4,21
2734967,1272,prior,10,0,17,3
1517613,1272,prior,11,5,14,12
2106878,1272,prior,12,0,9,30
3239694,1272,prior,13,3,16,10
3306360,1272,prior,14,0,12,4
1140352,1272,prior,15,3,16,30
2395221,1272,prior,16,6,11,10
2412404,1272,prior,17,2,17,24
1858131,1272,prior,18,0,14,5
3201646,1272,prior,19,0,14,30
2551907,1272,train,20,5,13,19
1157931,1273,prior,1,2,11,
429943,1273,prior,2,4,9,23
21503,1273,prior,3,5,14,8
1326437,1273,prior,4,2,16,30
284613,1273,prior,5,0,14,19
1638799,1273,prior,6,4,13,30
185939,1273,prior,7,1,14,30
796037,1273,train,8,5,8,11
374539,1274,prior,1,6,15,
1964574,1274,prior,2,6,10,14
2570870,1274,prior,3,4,10,19
1037771,1274,prior,4,6,14,30
1853922,1274,prior,5,6,8,28
1144055,1274,prior,6,0,8,30
497390,1274,prior,7,4,9,30
2239152,1274,prior,8,0,20,24
734317,1274,prior,9,6,10,30
12857,1274,prior,10,4,18,30
1759648,1274,train,11,6,7,30
3289302,1275,prior,1,0,10,
517278,1275,prior,2,4,14,11
3373758,1275,prior,3,2,18,12
139670,1275,prior,4,2,15,14
728925,1275,prior,5,0,17,30
3354728,1275,prior,6,4,13,4
1917547,1275,test,7,6,13,2
2826486,1276,prior,1,2,18,
724059,1276,prior,2,2,18,14
1389133,1276,prior,3,1,14,6
260520,1276,prior,4,2,18,8
2366089,1276,prior,5,4,15,23
1257911,1276,prior,6,0,16,17
2317034,1276,prior,7,0,12,7
3170941,1276,prior,8,2,15,23
1176585,1276,prior,9,0,15,5
18113,1276,test,10,0,11,14
1194553,1277,prior,1,0,14,
520442,1277,prior,2,1,17,15
3320490,1277,prior,3,0,13,30
1330893,1277,prior,4,0,9,21
201276,1277,prior,5,4,8,30
2965601,1277,prior,6,4,17,30
2856374,1277,train,7,2,13,5
1784092,1278,prior,1,3,16,
2397561,1278,prior,2,3,16,7
1555474,1278,prior,3,1,9,26
2978107,1278,prior,4,1,14,30
245330,1278,train,5,2,9,22
2587027,1279,prior,1,0,16,
2407973,1279,prior,2,0,13,7
2389159,1279,prior,3,0,11,28
2911572,1279,prior,4,0,14,30
1492851,1279,prior,5,0,11,28
836246,1279,prior,6,0,13,14
95020,1279,prior,7,0,11,30
190398,1279,prior,8,0,14,21
422051,1279,test,9,0,11,7
2897243,1280,prior,1,0,16,
1739158,1280,prior,2,3,17,10
156630,1280,prior,3,2,22,13
2868156,1280,prior,4,3,10,8
3416011,1280,prior,5,4,13,1
447141,1280,prior,6,3,14,13
2401920,1280,prior,7,2,17,13
2385352,1280,prior,8,2,19,14
608661,1280,prior,9,6,11,4
2044434,1280,prior,10,0,13,15
691840,1280,prior,11,3,17,3
317715,1280,prior,12,1,7,5
2789239,1280,prior,13,3,11,2
3072815,1280,prior,14,1,13,12
1661449,1280,prior,15,1,10,7
931295,1280,prior,16,5,14,4
2991793,1280,prior,17,5,18,21
2310313,1280,prior,18,0,17,2
3080383,1280,prior,19,2,22,2
3402503,1280,prior,20,2,14,28
1969817,1280,prior,21,3,17,1
2905546,1280,prior,22,0,10,4
2010807,1280,prior,23,5,10,12
464198,1280,prior,24,0,11,2
1027380,1280,prior,25,5,19,5
1113863,1280,prior,26,0,13,2
1429151,1280,prior,27,2,13,23
414282,1280,prior,28,5,10,10
1436202,1280,prior,29,5,17,30
1993912,1280,prior,30,1,14,3
1763204,1280,train,31,0,14,6
942946,1281,prior,1,6,11,
1888198,1281,prior,2,2,8,3
2436107,1281,prior,3,0,16,12
2400442,1281,prior,4,3,12,3
2807944,1281,prior,5,1,17,12
2600480,1281,prior,6,6,17,26
2544087,1281,prior,7,1,12,9
2352822,1281,prior,8,3,20,2
3033920,1281,prior,9,4,21,8
1684695,1281,prior,10,4,19,7
1864013,1281,prior,11,2,16,5
1167351,1281,prior,12,2,14,14
2722111,1281,prior,13,5,12,3
2976745,1281,prior,14,1,17,3
2631739,1281,prior,15,1,13,28
2590807,1281,prior,16,1,9,30
1542202,1281,prior,17,3,16,16
670083,1281,prior,18,3,15,7
2820685,1281,prior,19,1,18,19
3123083,1281,prior,20,2,10,1
859300,1281,prior,21,4,17,16
3103652,1281,train,22,3,10,6
960333,1282,prior,1,6,15,
2796496,1282,prior,2,0,17,30
1322986,1282,prior,3,3,9,3
1128106,1282,prior,4,1,14,30
123802,1282,test,5,4,13,30
2340124,1283,prior,1,5,9,
334787,1283,prior,2,1,12,10
1904487,1283,prior,3,5,6,4
2173836,1283,prior,4,1,14,3
1440470,1283,prior,5,2,17,1
1733617,1283,prior,6,6,17,4
2226401,1283,prior,7,1,9,16
668591,1283,prior,8,2,10,1
387205,1283,prior,9,3,9,1
1097165,1283,prior,10,4,14,1
1352994,1283,prior,11,5,11,8
1630533,1283,train,12,3,7,12
1864857,1284,prior,1,1,19,
1238256,1284,prior,2,4,9,24
2137554,1284,prior,3,5,9,30
1830627,1284,prior,4,2,10,25
1359656,1284,prior,5,6,10,11
1577661,1284,prior,6,5,13,27
1179191,1284,prior,7,1,10,17
2920834,1284,prior,8,4,8,30
280039,1284,prior,9,1,8,18
87797,1284,prior,10,6,19,5
1962716,1284,train,11,5,11,13
3338259,1285,prior,1,3,21,
996486,1285,prior,2,5,16,2
2408778,1285,prior,3,0,12,2
2930630,1285,prior,4,2,15,2
2551363,1285,prior,5,2,14,30
610732,1285,prior,6,4,15,2
302283,1285,prior,7,1,15,4
1570619,1285,prior,8,2,16,8
685491,1285,prior,9,0,14,5
1963605,1285,prior,10,1,15,1
2614890,1285,prior,11,2,16,1
1872281,1285,prior,12,5,17,3
1908073,1285,prior,13,5,9,7
472819,1285,prior,14,0,12,2
1335337,1285,prior,15,4,17,4
2414027,1285,prior,16,4,14,14
2788100,1285,prior,17,6,14,9
946856,1285,prior,18,6,16,7
464615,1285,prior,19,5,14,30
1926378,1285,prior,20,1,13,3
1053167,1285,prior,21,3,15,2
1235631,1285,prior,22,5,17,2
516701,1285,prior,23,2,17,4
3053496,1285,prior,24,5,16,10
1430087,1285,prior,25,4,14,6
2975596,1285,prior,26,6,15,9
466437,1285,prior,27,0,12,1
3254014,1285,prior,28,6,15,6
2318323,1285,prior,29,0,13,1
1589843,1285,prior,30,1,16,1
1937760,1285,prior,31,4,17,3
409958,1285,prior,32,5,17,1
2003964,1285,prior,33,1,16,3
3391821,1285,prior,34,5,17,4
1753819,1285,prior,35,0,17,2
1221434,1285,prior,36,0,11,7
1098542,1285,prior,37,6,12,6
1939366,1285,prior,38,1,12,2
1434422,1285,prior,39,2,15,1
2192858,1285,prior,40,3,14,1
3181818,1285,prior,41,4,14,1
2832755,1285,prior,42,0,13,3
714022,1285,prior,43,5,15,5
2706750,1285,prior,44,5,16,7
573681,1285,prior,45,6,15,1
1504032,1285,prior,46,5,17,6
3380822,1285,test,47,6,15,1
2359639,1286,prior,1,0,9,
1092865,1286,prior,2,0,18,30
2960060,1286,prior,3,5,11,19
2557944,1286,prior,4,5,11,30
3388478,1286,prior,5,0,11,16
1286689,1286,prior,6,6,19,13
1828053,1286,prior,7,0,13,22
825986,1286,test,8,6,19,30
212570,1287,prior,1,3,14,
2237700,1287,prior,2,3,9,28
2478475,1287,prior,3,4,10,22
2006289,1287,prior,4,2,16,30
840147,1287,prior,5,5,16,30
2405627,1287,prior,6,6,9,1
663821,1287,prior,7,1,9,9
1852170,1287,train,8,3,7,16
1355083,1288,prior,1,1,13,
413312,1288,prior,2,4,13,3
1282983,1288,prior,3,2,17,5
2444099,1288,prior,4,4,12,16
1578728,1288,prior,5,1,14,18
1035862,1288,prior,6,1,20,7
1601397,1288,prior,7,3,8,2
2218891,1288,prior,8,0,14,18
1334507,1288,test,9,2,15,9
2257014,1289,prior,1,0,8,
3139481,1289,prior,2,0,16,30
2654469,1289,prior,3,0,20,7
2918822,1289,prior,4,1,22,8
2857490,1289,test,5,4,6,30
1292704,1290,prior,1,5,17,
2978832,1290,prior,2,3,7,5
343707,1290,prior,3,0,14,4
1776254,1290,prior,4,6,9,30
2370784,1290,prior,5,1,7,9
88826,1290,prior,6,4,14,17
1496955,1290,prior,7,6,17,9
332579,1290,prior,8,1,10,9
900254,1290,prior,9,4,14,3
1587083,1290,prior,10,5,12,1
912310,1290,test,11,2,14,18
1509416,1291,prior,1,4,19,
2939325,1291,prior,2,2,16,5
241220,1291,prior,3,5,8,3
713269,1291,prior,4,1,13,17
456915,1291,prior,5,3,12,2
1600541,1291,prior,6,5,10,2
3352761,1291,prior,7,1,12,3
2865642,1291,prior,8,1,12,0
1733087,1291,prior,9,1,13,0
1075508,1291,prior,10,3,11,2
3245279,1291,prior,11,1,9,5
3401577,1291,prior,12,2,19,15
1773755,1291,prior,13,5,19,17
1304623,1291,prior,14,1,13,3
2973163,1291,prior,15,1,13,0
2685372,1291,prior,16,3,10,9
159878,1291,prior,17,6,16,3
1104101,1291,prior,18,4,12,5
2896645,1291,prior,19,5,8,8
2654826,1291,prior,20,2,9,4
2416865,1291,train,21,1,8,13
2841710,1292,prior,1,6,21,
1063490,1292,prior,2,0,17,15
1612876,1292,prior,3,4,13,11
1298658,1292,prior,4,5,14,15
611550,1292,prior,5,2,22,4
1565514,1292,prior,6,2,21,14
1464889,1292,prior,7,2,21,28
3408355,1292,prior,8,5,18,3
3016527,1292,prior,9,6,11,22
3249556,1292,prior,10,6,21,7
1520520,1292,prior,11,0,17,15
2870415,1292,prior,12,1,15,22
2785125,1292,prior,13,0,19,30
1002614,1292,prior,14,1,21,29
2151572,1292,prior,15,1,9,7
2338469,1292,prior,16,6,15,19
1640075,1292,prior,17,6,9,21
74167,1292,prior,18,0,14,8
2729445,1292,prior,19,5,20,12
1104148,1292,prior,20,0,17,9
2747933,1292,train,21,6,13,30
2825533,1293,prior,1,4,6,
1997583,1293,prior,2,1,19,4
2270012,1293,prior,3,0,17,6
2257997,1293,prior,4,2,12,2
2522544,1293,prior,5,0,17,5
2742981,1293,prior,6,4,16,4
991182,1293,prior,7,0,7,3
468793,1293,prior,8,5,8,5
2162019,1293,prior,9,4,14,6
277979,1293,prior,10,3,12,20
3366033,1293,prior,11,6,22,3
2327804,1293,prior,12,0,19,8
2167441,1293,prior,13,4,16,11
3183184,1293,prior,14,1,14,4
1064270,1293,prior,15,4,16,10
1553377,1293,prior,16,3,10,6
2315544,1293,prior,17,1,16,5
2882740,1293,prior,18,3,21,2
2653694,1293,prior,19,0,16,4
2921838,1293,prior,20,4,22,4
396304,1293,train,21,0,14,30
1994183,1294,prior,1,6,16,
2344624,1294,prior,2,0,13,8
1724561,1294,prior,3,0,14,7
3077618,1294,train,4,0,11,14
526470,1295,prior,1,1,8,
1183413,1295,prior,2,0,11,30
1737964,1295,prior,3,1,17,30
517131,1295,prior,4,0,12,30
2385621,1295,prior,5,0,14,0
510280,1295,train,6,5,16,19
3038199,1296,prior,1,3,21,
1260964,1296,prior,2,3,13,30
2634666,1296,prior,3,1,8,5
2179863,1296,prior,4,5,17,25
1794804,1296,prior,5,3,19,12
246771,1296,prior,6,4,16,29
593549,1296,prior,7,6,12,9
450910,1296,prior,8,3,7,30
2989201,1296,prior,9,1,17,30
2037965,1296,prior,10,1,18,14
2865964,1296,prior,11,0,11,6
100489,1296,prior,12,1,11,8
3217518,1296,prior,13,5,9,25
3210473,1296,prior,14,2,8,11
430645,1296,prior,15,4,17,9
307143,1296,test,16,3,10,20
45536,1297,prior,1,4,17,
1142478,1297,prior,2,2,17,19
1301736,1297,prior,3,3,17,8
211912,1297,prior,4,3,16,7
1339040,1297,prior,5,1,18,5
1543191,1297,prior,6,0,16,30
2346976,1297,train,7,3,13,10
2678221,1298,prior,1,6,17,
3377536,1298,prior,2,6,13,21
2360217,1298,prior,3,6,11,30
3035885,1298,prior,4,5,13,27
2087086,1298,prior,5,5,14,7
2447670,1298,prior,6,2,16,18
3151259,1298,prior,7,3,16,30
1109654,1298,prior,8,0,15,30
2339119,1298,train,9,6,13,20
746075,1299,prior,1,0,10,
980248,1299,prior,2,0,9,30
2568301,1299,prior,3,3,16,24
2061310,1299,prior,4,0,18,30
350889,1299,prior,5,0,13,14
2666650,1299,prior,6,6,12,30
39731,1299,prior,7,0,14,29
298314,1299,prior,8,0,16,30
336364,1299,train,9,6,11,13
2554332,1300,prior,1,1,10,
1003617,1300,prior,2,3,14,9
762609,1300,prior,3,6,14,3
2854324,1300,prior,4,3,13,4
1643706,1300,prior,5,3,13,7
3401756,1300,prior,6,0,12,4
1034882,1300,train,7,0,8,30
1248705,1301,prior,1,5,17,
2327792,1301,prior,2,0,13,30
2110381,1301,prior,3,6,11,13
1267024,1301,prior,4,3,13,4
734737,1301,prior,5,6,13,30
2680509,1301,prior,6,3,16,30
979795,1301,prior,7,6,8,24
1807620,1301,prior,8,1,8,9
2400628,1301,prior,9,2,18,30
1419869,1301,prior,10,6,14,25
281488,1301,prior,11,4,14,12
313038,1301,prior,12,5,18,29
566254,1301,train,13,0,15,16
1852253,1302,prior,1,6,11,
1072127,1302,prior,2,5,10,30
18259,1302,prior,3,5,11,30
545704,1302,train,4,4,16,30
704082,1303,prior,1,3,23,
3235107,1303,prior,2,2,10,13
902116,1303,prior,3,4,20,9
1299429,1303,prior,4,5,6,8
2011306,1303,prior,5,3,11,30
1686009,1303,prior,6,4,15,8
263184,1303,train,7,5,9,30
2134113,1304,prior,1,2,13,
2214402,1304,prior,2,3,17,1
2109129,1304,prior,3,0,8,30
2634105,1304,prior,4,5,15,5
332326,1304,train,5,6,19,8
379067,1305,prior,1,0,11,
1785321,1305,prior,2,0,13,14
1822270,1305,prior,3,6,15,13
1557593,1305,prior,4,3,11,11
2842496,1305,prior,5,1,17,30
958796,1305,train,6,6,15,5
242025,1306,prior,1,2,11,
3233942,1306,prior,2,6,15,4
854850,1306,prior,3,4,14,5
1785985,1306,prior,4,0,15,3
2312995,1306,prior,5,5,13,5
402693,1306,prior,6,6,10,8
1269882,1306,train,7,5,10,6
1796526,1307,prior,1,0,15,
1108266,1307,prior,2,0,19,30
1168681,1307,prior,3,0,16,30
2273892,1307,prior,4,0,19,30
2252628,1307,test,5,5,17,30
3056526,1308,prior,1,6,10,
3106125,1308,prior,2,6,16,30
2032122,1308,prior,3,0,13,30
1668533,1308,train,4,6,11,30
2769596,1309,prior,1,0,12,
2693310,1309,prior,2,1,9,8
307303,1309,prior,3,5,14,4
3323796,1309,prior,4,3,13,5
110891,1309,prior,5,2,23,13
922597,1309,prior,6,4,20,30
627425,1309,prior,7,1,19,11
2164384,1309,prior,8,1,20,30
133577,1309,prior,9,1,11,28
1589311,1309,prior,10,1,20,0
2212434,1309,prior,11,3,16,9
2559655,1309,prior,12,5,13,30
1377751,1309,prior,13,1,18,30
2483090,1309,prior,14,1,18,0
2103729,1309,prior,15,2,10,1
2343550,1309,test,16,5,11,30
1136193,1310,prior,1,4,13,
381463,1310,prior,2,5,10,1
978721,1310,prior,3,1,10,3
2574054,1310,prior,4,3,10,2
1533121,1310,prior,5,4,11,1
833208,1310,prior,6,5,16,1
2144962,1310,prior,7,0,13,2
631075,1310,prior,8,1,7,1
3197673,1310,prior,9,4,11,3
1457646,1310,prior,10,5,11,1
3360299,1310,prior,11,0,22,2
534978,1310,prior,12,2,13,2
2488756,1310,prior,13,3,11,1
346396,1310,prior,14,4,10,1
2533975,1310,prior,15,1,10,4
63190,1310,prior,16,2,10,1
1764737,1310,prior,17,3,11,1
1953706,1310,prior,18,4,8,1
3336682,1310,prior,19,4,16,0
1533194,1310,prior,20,6,22,2
1134091,1310,prior,21,1,8,2
1735968,1310,prior,22,2,8,1
2986699,1310,prior,23,3,22,1
562843,1310,prior,24,5,15,2
1099115,1310,prior,25,0,21,2
558079,1310,prior,26,0,14,7
754011,1310,prior,27,1,20,1
1150573,1310,prior,28,3,12,2
1639254,1310,prior,29,6,13,3
2351061,1310,prior,30,2,15,3
3142279,1310,prior,31,3,11,1
552825,1310,prior,32,4,12,1
908264,1310,prior,33,6,11,2
3245731,1310,prior,34,1,8,2
3229978,1310,prior,35,2,14,1
2745853,1310,prior,36,3,12,1
3017398,1310,prior,37,5,11,2
2280449,1310,prior,38,2,11,4
1536540,1310,prior,39,3,11,1
2592330,1310,prior,40,5,12,2
1572784,1310,prior,41,2,10,4
1289006,1310,prior,42,3,14,1
1970811,1310,prior,43,6,10,3
407073,1310,prior,44,1,13,2
3069048,1310,prior,45,3,12,2
1318238,1310,prior,46,4,9,1
1156352,1310,prior,47,5,21,1
1186068,1310,prior,48,0,12,2
2124653,1310,prior,49,1,11,1
2573208,1310,prior,50,2,14,1
2263672,1310,prior,51,4,14,2
658510,1310,prior,52,2,10,5
207312,1310,prior,53,3,13,1
96765,1310,prior,54,4,16,1
1947118,1310,prior,55,6,13,2
2864435,1310,prior,56,1,11,2
971528,1310,prior,57,2,16,1
2761526,1310,prior,58,3,10,1
3048177,1310,prior,59,4,10,1
2760158,1310,prior,60,1,15,4
1949006,1310,prior,61,2,11,1
2151105,1310,prior,62,3,11,1
3015227,1310,prior,63,4,11,1
2496321,1310,prior,64,5,9,1
3191864,1310,prior,65,6,8,1
2403410,1310,prior,66,1,12,2
1227179,1310,prior,67,2,13,1
2656416,1310,prior,68,4,13,2
3069194,1310,prior,69,6,20,2
2693556,1310,prior,70,3,8,4
1473613,1310,prior,71,1,9,5
2868134,1310,prior,72,2,15,1
1563318,1310,prior,73,3,11,1
455539,1310,prior,74,4,18,1
1795510,1310,prior,75,1,12,4
710004,1310,prior,76,4,10,3
3201135,1310,prior,77,6,10,2
396988,1310,prior,78,0,14,8
173383,1310,prior,79,1,15,1
114179,1310,prior,80,2,15,1
2411586,1310,prior,81,0,13,5
1090245,1310,prior,82,1,12,1
96945,1310,prior,83,2,14,1
3228961,1310,prior,84,3,9,1
2936047,1310,prior,85,4,11,1
2516791,1310,prior,86,2,11,30
3142697,1310,prior,87,1,8,6
1642527,1310,prior,88,3,13,2
1379679,1310,prior,89,0,21,4
853447,1310,prior,90,2,14,2
1784314,1310,prior,91,3,14,1
3072286,1310,prior,92,1,12,5
1003202,1310,prior,93,2,14,1
2935983,1310,prior,94,4,13,2
1740865,1310,prior,95,6,9,2
717034,1310,prior,96,0,11,1
863730,1310,prior,97,2,12,2
2131518,1310,prior,98,3,11,1
293034,1310,prior,99,4,13,1
977808,1310,test,100,0,15,3
3319667,1311,prior,1,6,3,
2943218,1311,prior,2,0,17,22
3375655,1311,prior,3,1,18,1
1951763,1311,prior,4,3,18,2
2715986,1311,prior,5,2,20,6
133410,1311,prior,6,4,19,2
2146547,1311,prior,7,6,21,9
1049504,1311,prior,8,1,20,2
1461068,1311,prior,9,6,15,5
674566,1311,prior,10,3,19,4
770628,1311,prior,11,0,12,4
2541800,1311,prior,12,3,19,3
1630077,1311,prior,13,5,15,9
2525737,1311,prior,14,1,20,3
2141358,1311,prior,15,6,8,5
1495519,1311,prior,16,0,20,1
2016680,1311,prior,17,4,22,4
2298851,1311,test,18,0,22,3
2801103,1312,prior,1,2,17,
1521240,1312,prior,2,4,22,9
2163436,1312,prior,3,0,17,30
918241,1312,prior,4,2,11,30
2323928,1312,prior,5,3,17,8
2799734,1312,train,6,0,12,30
1946075,1313,prior,1,4,11,
699825,1313,prior,2,4,16,7
198922,1313,prior,3,4,18,7
1904390,1313,prior,4,5,16,1
3259022,1313,prior,5,6,15,8
2849308,1313,prior,6,4,14,5
2909275,1313,prior,7,2,13,12
2757123,1313,prior,8,4,14,2
1498210,1313,prior,9,6,15,2
2032843,1313,prior,10,5,14,6
123644,1313,prior,11,1,22,3
1855656,1313,train,12,5,16,4
2806134,1314,prior,1,6,14,
2631276,1314,prior,2,1,10,30
3263874,1314,prior,3,1,11,0
626332,1314,prior,4,6,7,26
1595113,1314,prior,5,6,14,7
2009795,1314,prior,6,1,11,23
3286050,1314,prior,7,0,7,6
1596937,1314,prior,8,6,9,13
809274,1314,prior,9,6,6,21
2287501,1314,prior,10,1,3,23
709912,1314,prior,11,6,13,5
143450,1314,prior,12,6,15,21
3041478,1314,prior,13,1,9,2
1568861,1314,prior,14,2,15,8
443632,1314,prior,15,2,11,14
1025228,1314,prior,16,0,8,5
1858855,1314,prior,17,1,8,8
1616968,1314,prior,18,6,5,12
2429668,1314,prior,19,0,10,8
2185137,1314,prior,20,0,8,7
1458492,1314,prior,21,6,7,6
1377070,1314,test,22,0,11,8
1800420,1315,prior,1,5,15,
3101970,1315,prior,2,2,12,4
2503587,1315,prior,3,3,16,30
1025347,1315,prior,4,3,9,30
3181191,1315,prior,5,1,15,30
2994389,1315,prior,6,0,20,13
1656103,1315,prior,7,5,10,5
2591601,1315,prior,8,2,9,18
3327918,1315,prior,9,5,17,30
1448561,1315,train,10,0,16,23
2222694,1316,prior,1,4,16,
2263280,1316,prior,2,0,17,30
2823160,1316,prior,3,0,16,14
1252702,1316,prior,4,4,11,11
3255120,1316,prior,5,4,19,7
1988592,1316,prior,6,3,12,20
78736,1316,prior,7,3,14,7
1314721,1316,prior,8,0,11,18
1138234,1316,test,9,4,15,30
1962997,1317,prior,1,6,21,
189459,1317,prior,2,4,13,30
1951363,1317,prior,3,1,13,25
3014376,1317,prior,4,1,13,30
3206802,1317,prior,5,0,10,20
617826,1317,prior,6,3,8,30
2348627,1317,prior,7,5,15,30
988163,1317,prior,8,0,14,9
648241,1317,train,9,1,10,29
1829874,1318,prior,1,5,17,
1789034,1318,prior,2,0,9,9
2491094,1318,prior,3,5,12,5
1779225,1318,train,4,5,10,21
3388190,1319,prior,1,2,14,
1840632,1319,prior,2,5,11,3
695586,1319,prior,3,3,14,19
3065473,1319,prior,4,1,15,30
1192234,1319,prior,5,0,16,30
1704189,1319,prior,6,3,15,30
722928,1319,train,7,6,18,17
3166548,1320,prior,1,0,9,
2798158,1320,prior,2,5,7,19
2022046,1320,prior,3,5,7,7
2516400,1320,prior,4,5,12,7
2677520,1320,prior,5,0,10,9
1758099,1320,prior,6,2,18,2
763055,1320,prior,7,5,14,3
1885927,1320,prior,8,4,11,6
653057,1320,prior,9,1,8,4
152022,1320,prior,10,4,10,3
1111206,1320,prior,11,3,9,6
1968073,1320,prior,12,5,8,16
188851,1320,prior,13,4,9,6
647915,1320,prior,14,1,7,25
1069196,1320,prior,15,5,15,11
1368067,1320,prior,16,0,11,16
650857,1320,prior,17,2,8,23
